Team,Week,Day,Month,Date,Year,Court,Opponent,Rank,Rank2,WL,Score,OppScore
Louisville,29,Sat,Mar,2,2013,@,Syracuse ,12,,W,58,53
Louisville,30,Mon,Mar,4,2013,0,Cincinnati,,,W,67,51
Louisville,31,Sat,Mar,9,2013,0,Notre Dame ,24,,W,73,57
Louisville,1,Fri,Nov,11,2011,0,Tennessee-Martin,,,W,83,48
Louisville,2,Sun,Nov,13,2011,0,Lamar,,,W,68,48
Louisville,3,Sat,Nov,19,2011,@,Butler,,,W,69,53
Louisville,4,Tue,Nov,22,2011,0,Arkansas State,,,W,54,27
Louisville,5,Fri,Nov,25,2011,0,Ohio,,,W,59,54
Louisville,6,Mon,Nov,28,2011,0,Cal State Long Beach,,,W,79,66
Louisville,7,Fri,Dec,2,2011,0,Vanderbilt ,20,,W,62,60
Louisville,8,Wed,Dec,7,2011,0,IUPUI,,,W,90,60
Louisville,9,Sat,Dec,10,2011,0,Fairleigh Dickinson,,,W,80,58
Louisville,10,Sat,Dec,17,2011,0,Memphis,,,W,95,87
Louisville,11,Tue,Dec,20,2011,0,College of Charleston,,,W,69,62
Louisville,12,Fri,Dec,23,2011,0,Western Kentucky,,,W,70,60
Louisville,13,Wed,Dec,28,2011,0,Georgetown ,12,,L,68,71
Louisville,14,Sat,Dec,31,2011,@,Kentucky ,3,,L,62,69
Louisville,15,Tue,Jan,3,2012,@,St. John's ,,,W,73,58
Louisville,16,Sat,Jan,7,2012,0,Notre Dame,,,L,65,2OT
Louisville,17,Tue,Jan,10,2012,@,Providence,,,L,59,90
Louisville,18,Sat,Jan,14,2012,0,DePaul,,,W,76,59
Louisville,19,Mon,Jan,16,2012,@,Marquette ,21,,L,63,74
Louisville,20,Sat,Jan,21,2012,@,Pittsburgh,,,W,73,62
Louisville,21,Wed,Jan,25,2012,0,Villanova,,,W,84,74
Louisville,22,Sat,Jan,28,2012,@,Seton Hall,,,W,60,51
Louisville,23,Sat,Feb,4,2012,0,Rutgers,,,W,78,66
Louisville,24,Mon,Feb,6,2012,0,Connecticut,,,W,80,59
Louisville,25,Sat,Feb,11,2012,@,West Virginia,,,W,77,74
Louisville,26,Mon,Feb,13,2012,0,Syracuse ,2,,L,51,52
Louisville,27,Sat,Feb,18,2012,@,DePaul,,,W,90,82
Louisville,28,Thu,Feb,23,2012,@,Cincinnati,,,L,56,60
Louisville,29,Sun,Feb,26,2012,0,Pittsburgh,,,W,57,54
Louisville,30,Wed,Feb,29,2012,0,South Florida,,,L,51,58
Louisville,31,Sat,Mar,3,2012,@,Syracuse ,2,,L,49,58
Louisville,1,Tue,Nov,16,2010,0,Butler ,16,,W,88,73
Louisville,2,Sat,Nov,20,2010,0,Jackson State,,,W,62,45
Louisville,3,Mon,Nov,22,2010,0,Chattanooga,,,W,106,65
Louisville,4,Sat,Nov,27,2010,0,Marshall,,,W,80,66
Louisville,5,Wed,Dec,1,2010,0,Florida International,,,W,92,55
Louisville,6,Sat,Dec,4,2010,0,South Alabama,,,W,97,70
Louisville,7,Wed,Dec,8,2010,0,San Francisco,,,W,61,35
Louisville,8,Sat,Dec,11,2010,0,Nevada-Las Vegas ,20,,W,77,69
Louisville,9,Tue,Dec,14,2010,0,Drexel,,,L,46,52
Louisville,10,Sat,Dec,18,2010,0,Gardner-Webb,,,W,78,49
Louisville,11,Wed,Dec,22,2010,@,Western Kentucky,,,W,114,82
Louisville,12,Mon,Dec,27,2010,0,Morgan State,,,W,104,74
Louisville,13,Fri,Dec,31,2010,0,Kentucky ,11,,L,63,78
Louisville,14,Wed,Jan,5,2011,0,Seton Hall,,,W,73,54
Louisville,15,Sun,Jan,9,2011,@,South Florida,,,W,86,77
Louisville,16,Wed,Jan,12,2011,@,Villanova ,7,,L,74,88
Louisville,17,Sat,Jan,15,2011,0,Marquette,,,W,71,70
Louisville,18,Wed,Jan,19,2011,0,St. John's ,,,W,88,63
Louisville,19,Sat,Jan,22,2011,@,Providence,,,L,67,72
Louisville,20,Wed,Jan,26,2011,0,West Virginia,,,W,55,54
Louisville,21,Sat,Jan,29,2011,@,Connecticut ,5,,W,79,2OT
Louisville,22,Mon,Jan,31,2011,@,Georgetown ,13,,L,59,62
Louisville,23,Sat,Feb,5,2011,0,DePaul,,,W,61,57
Louisville,24,Wed,Feb,9,2011,@,Notre Dame ,8,,L,79,89
Louisville,25,Sat,Feb,12,2011,0,Syracuse ,12,,W,73,69
Louisville,26,Wed,Feb,16,2011,@,Cincinnati,,,L,54,63
Louisville,27,Fri,Feb,18,2011,0,Connecticut ,13,,W,71,58
Louisville,28,Tue,Feb,22,2011,@,Rutgers,,,W,55,37
Louisville,29,Sun,Feb,27,2011,0,Pittsburgh ,4,,W,62,59
Louisville,30,Wed,Mar,2,2011,0,Providence,,,W,87,60
Louisville,31,Sat,Mar,5,2011,@,West Virginia,,,L,70,72
Louisville,1,Tue,Nov,17,2009,N,Arkansas,,,W,96,66
Louisville,2,Sat,Nov,21,2009,0,East Tennessee State,,,W,69,56
Louisville,3,Sun,Nov,22,2009,0,Morgan State,,,W,90,81
Louisville,4,Mon,Nov,23,2009,0,Appalachian State,,,W,80,53
Louisville,5,Sat,Nov,28,2009,@,Nevada-Las Vegas,,,L,71,76
Louisville,6,Wed,Dec,2,2009,0,Stetson,,,W,80,48
Louisville,7,Sat,Dec,5,2009,0,Charlotte,,,L,65,87
Louisville,8,Sat,Dec,12,2009,0,Western Carolina,,,L,83,91
Louisville,9,Wed,Dec,16,2009,0,Oral Roberts,,,W,94,57
Louisville,10,Sat,Dec,19,2009,0,Western Kentucky,,,W,102,75
Louisville,11,Wed,Dec,23,2009,0,Louisiana,,,W,84,69
Louisville,12,Sun,Dec,27,2009,0,Radford,,,W,79,53
Louisville,13,Wed,Dec,30,2009,0,South Florida,,,W,73,52
Louisville,14,Sat,Jan,2,2010,@,Kentucky ,3,,L,62,71
Louisville,15,Wed,Jan,6,2010,@,Providence,,,W,92,70
Louisville,16,Sat,Jan,9,2010,0,St. John's ,,,W,75,68
Louisville,17,Mon,Jan,11,2010,0,Villanova ,4,,L,84,92
Louisville,18,Sat,Jan,16,2010,@,Pittsburgh ,16,,L,77,82
Louisville,19,Thu,Jan,21,2010,@,Seton Hall,,,L,77,80
Louisville,20,Sun,Jan,24,2010,0,Cincinnati,,,W,68,60
Louisville,21,Sat,Jan,30,2010,@,West Virginia ,9,,L,74,77
Louisville,22,Mon,Feb,1,2010,0,Connecticut,,,W,82,69
Louisville,23,Sat,Feb,6,2010,0,Rutgers,,,W,76,60
Louisville,24,Thu,Feb,11,2010,@,St. John's ,,,L,55,74
Louisville,25,Sun,Feb,14,2010,@,Syracuse ,2,,W,66,60
Louisville,26,Wed,Feb,17,2010,0,Notre Dame,,,W,91,2OT
Louisville,27,Sat,Feb,20,2010,@,DePaul,,,W,68,59
Louisville,28,Tue,Feb,23,2010,0,Georgetown ,11,,L,60,70
Louisville,29,Sun,Feb,28,2010,@,Connecticut,,,W,78,76
Louisville,30,Tue,Mar,2,2010,@,Marquette,,,L,48,69
Louisville,31,Sat,Mar,6,2010,0,Syracuse ,1,,W,78,68
Kansas,1,Tue,Nov,6,2018,N,Michigan State ,10,,W,92,87
Kansas,2,Mon,Nov,12,2018,0,Vermont,,,W,84,68
Kansas,3,Fri,Nov,16,2018,0,Louisiana,,,W,89,76
Kansas,4,Wed,Nov,21,2018,N,Marquette,,,W,77,68
Kansas,5,Fri,Nov,23,2018,N,Tennessee ,5,,W,87,81
Kansas,6,Sat,Dec,1,2018,0,Stanford,,,W,90,84
Kansas,7,Tue,Dec,4,2018,0,Wofford,,,W,72,47
Kansas,8,Sat,Dec,8,2018,N,New Mexico State,,,W,63,60
Kansas,9,Sat,Dec,15,2018,0,Villanova ,17,,W,74,71
Kansas,10,Tue,Dec,18,2018,0,South Dakota,,,W,89,53
Kansas,11,Sat,Dec,22,2018,@,Arizona State ,18,,L,76,80
Kansas,12,Sat,Dec,29,2018,0,Eastern Michigan,,,W,87,63
Kansas,13,Wed,Jan,2,2019,0,Oklahoma ,23,,W,70,63
Kansas,14,Sat,Jan,5,2019,@,Iowa State,,,L,60,77
Kansas,15,Wed,Jan,9,2019,0,Texas Christian ,25,,W,77,68
Kansas,16,Sat,Jan,12,2019,@,Baylor,,,W,73,68
Kansas,17,Mon,Jan,14,2019,0,Texas,,,W,80,78
Kansas,18,Sat,Jan,19,2019,@,West Virginia,,,L,64,65
Kansas,19,Mon,Jan,21,2019,0,Iowa State ,24,,W,80,76
Kansas,20,Sat,Jan,26,2019,@,Kentucky ,8,,L,63,71
Kansas,21,Tue,Jan,29,2019,@,Texas,,,L,63,73
Kansas,22,Sat,Feb,2,2019,0,Texas Tech ,16,,W,79,63
Kansas,23,Tue,Feb,5,2019,@,Kansas State,,,L,67,74
Kansas,24,Sat,Feb,9,2019,0,Oklahoma State,,,W,84,72
Kansas,25,Mon,Feb,11,2019,@,Texas Christian,,,W,82,77
Kansas,26,Sat,Feb,16,2019,0,West Virginia,,,W,78,53
Kansas,27,Sat,Feb,23,2019,@,Texas Tech ,14,,L,62,91
Kansas,28,Mon,Feb,25,2019,0,Kansas State ,16,,W,64,49
Kansas,29,Sat,Mar,2,2019,@,Oklahoma State,,,W,72,67
Kansas,30,Tue,Mar,5,2019,@,Oklahoma,,,L,68,81
Kansas,31,Sat,Mar,9,2019,0,Baylor,,,W,78,70
Kansas,1,Fri,Nov,10,2017,0,Tennessee State,,,W,92,56
Kansas,2,Tue,Nov,14,2017,N,Kentucky ,7,,W,65,61
Kansas,3,Fri,Nov,17,2017,0,South Dakota State,,,W,98,64
Kansas,4,Tue,Nov,21,2017,0,Texas Southern,,,W,114,71
Kansas,5,Fri,Nov,24,2017,0,Oakland,,,W,102,59
Kansas,6,Tue,Nov,28,2017,0,Toledo,,,W,96,58
Kansas,7,Sat,Dec,2,2017,N,Syracuse,,,W,76,60
Kansas,8,Wed,Dec,6,2017,N,Washington,,,L,65,74
Kansas,9,Sun,Dec,10,2017,0,Arizona State ,16,,L,85,95
Kansas,10,Sat,Dec,16,2017,@,Nebraska,,,W,73,72
Kansas,11,Mon,Dec,18,2017,0,Omaha,,,W,109,64
Kansas,12,Thu,Dec,21,2017,@,Stanford,,,W,75,54
Kansas,13,Fri,Dec,29,2017,@,Texas,,,W,92,86
Kansas,14,Tue,Jan,2,2018,0,Texas Tech ,18,,L,73,85
Kansas,15,Sat,Jan,6,2018,@,Texas Christian ,16,,W,88,84
Kansas,16,Tue,Jan,9,2018,0,Iowa State,,,W,83,78
Kansas,17,Sat,Jan,13,2018,0,Kansas State,,,W,73,72
Kansas,18,Mon,Jan,15,2018,@,West Virginia ,6,,W,71,66
Kansas,19,Sat,Jan,20,2018,0,Baylor,,,W,70,67
Kansas,20,Tue,Jan,23,2018,@,Oklahoma ,12,,L,80,85
Kansas,21,Sat,Jan,27,2018,0,Texas A&M,,,W,79,68
Kansas,22,Mon,Jan,29,2018,@,Kansas State,,,W,70,56
Kansas,23,Sat,Feb,3,2018,0,Oklahoma State,,,L,79,84
Kansas,24,Tue,Feb,6,2018,0,Texas Christian,,,W,71,64
Kansas,25,Sat,Feb,10,2018,@,Baylor,,,L,64,80
Kansas,26,Tue,Feb,13,2018,@,Iowa State,,,W,83,77
Kansas,27,Sat,Feb,17,2018,0,West Virginia ,20,,W,77,69
Kansas,28,Mon,Feb,19,2018,0,Oklahoma,,,W,104,74
Kansas,29,Sat,Feb,24,2018,@,Texas Tech ,6,,W,74,72
Kansas,30,Mon,Feb,26,2018,0,Texas,,,W,80,70
Kansas,31,Sat,Mar,3,2018,@,Oklahoma State,,,L,64,82
Kansas,1,Fri,Nov,11,2016,N,Indiana ,11,,L,99,103
Kansas,2,Tue,Nov,15,2016,N,Duke ,1,,W,77,75
Kansas,3,Fri,Nov,18,2016,0,Siena,,,W,86,65
Kansas,4,Mon,Nov,21,2016,N,Alabama-Birmingham,,,W,83,63
Kansas,5,Tue,Nov,22,2016,N,Georgia,,,W,65,54
Kansas,6,Fri,Nov,25,2016,0,North Carolina-Asheville,,,W,95,57
Kansas,7,Tue,Nov,29,2016,0,Cal State Long Beach,,,W,91,61
Kansas,8,Sat,Dec,3,2016,0,Stanford,,,W,89,74
Kansas,9,Tue,Dec,6,2016,0,Missouri-Kansas City,,,W,105,62
Kansas,10,Sat,Dec,10,2016,0,Nebraska,,,W,89,72
Kansas,11,Sat,Dec,17,2016,N,Davidson,,,W,89,71
Kansas,12,Thu,Dec,22,2016,@,Nevada-Las Vegas,,,W,71,53
Kansas,13,Fri,Dec,30,2016,@,Texas Christian,,,W,86,80
Kansas,14,Tue,Jan,3,2017,0,Kansas State,,,W,90,88
Kansas,15,Sat,Jan,7,2017,0,Texas Tech,,,W,85,68
Kansas,16,Tue,Jan,10,2017,@,Oklahoma,,,W,81,70
Kansas,17,Sat,Jan,14,2017,0,Oklahoma State,,,W,87,80
Kansas,18,Mon,Jan,16,2017,@,Iowa State,,,W,76,72
Kansas,19,Sat,Jan,21,2017,0,Texas,,,W,79,67
Kansas,20,Tue,Jan,24,2017,@,West Virginia ,18,,L,69,85
Kansas,21,Sat,Jan,28,2017,@,Kentucky ,4,,W,79,73
Kansas,22,Wed,Feb,1,2017,0,Baylor ,2,,W,73,68
Kansas,23,Sat,Feb,4,2017,0,Iowa State,,,L,89,92
Kansas,24,Mon,Feb,6,2017,@,Kansas State,,,W,74,71
Kansas,25,Sat,Feb,11,2017,@,Texas Tech,,,W,80,79
Kansas,26,Mon,Feb,13,2017,0,West Virginia ,9,,W,84,80
Kansas,27,Sat,Feb,18,2017,@,Baylor ,4,,W,67,65
Kansas,28,Wed,Feb,22,2017,0,Texas Christian,,,W,87,68
Kansas,29,Sat,Feb,25,2017,@,Texas,,,W,77,67
Kansas,30,Mon,Feb,27,2017,0,Oklahoma,,,W,73,63
Kansas,31,Sat,Mar,4,2017,@,Oklahoma State,,,W,90,85
Kansas,1,Fri,Nov,13,2015,0,Northern Colorado,,,W,109,72
Kansas,2,Tue,Nov,17,2015,N,Michigan State ,13,,L,73,79
Kansas,3,Mon,Nov,23,2015,N,Chaminade,,,0,123,72
Kansas,4,Tue,Nov,24,2015,N,UCLA,,,W,92,73
Kansas,5,Wed,Nov,25,2015,N,Vanderbilt ,19,,W,70,63
Kansas,6,Tue,Dec,1,2015,0,Loyola ,,,W,94,61
Kansas,7,Sat,Dec,5,2015,0,Harvard,,,W,75,69
Kansas,8,Wed,Dec,9,2015,0,Holy Cross,,,W,92,59
Kansas,9,Sat,Dec,12,2015,N,Oregon State,,,W,82,67
Kansas,10,Sat,Dec,19,2015,0,Montana,,,W,88,46
Kansas,11,Tue,Dec,22,2015,@,San Diego State,,,W,70,57
Kansas,12,Tue,Dec,29,2015,0,UC-Irvine,,,W,78,53
Kansas,13,Sat,Jan,2,2016,0,Baylor ,23,,W,102,74
Kansas,14,Mon,Jan,4,2016,0,Oklahoma ,2,,W,109,106
Kansas,15,Sat,Jan,9,2016,@,Texas Tech,,,W,69,59
Kansas,16,Tue,Jan,12,2016,@,West Virginia ,11,,L,63,74
Kansas,17,Sat,Jan,16,2016,0,Texas Christian,,,W,70,63
Kansas,18,Tue,Jan,19,2016,@,Oklahoma State,,,L,67,86
Kansas,19,Sat,Jan,23,2016,0,Texas,,,W,76,67
Kansas,20,Mon,Jan,25,2016,@,Iowa State ,14,,L,72,85
Kansas,21,Sat,Jan,30,2016,0,Kentucky ,20,,W,90,84
Kansas,22,Wed,Feb,3,2016,0,Kansas State,,,W,77,59
Kansas,23,Sat,Feb,6,2016,@,Texas Christian,,,W,75,56
Kansas,24,Tue,Feb,9,2016,0,West Virginia ,10,,W,75,65
Kansas,25,Sat,Feb,13,2016,@,Oklahoma ,3,,W,76,72
Kansas,26,Mon,Feb,15,2016,0,Oklahoma State,,,W,94,67
Kansas,27,Sat,Feb,20,2016,@,Kansas State,,,W,72,63
Kansas,28,Tue,Feb,23,2016,@,Baylor ,19,,W,66,60
Kansas,29,Sat,Feb,27,2016,0,Texas Tech,,,W,67,58
Kansas,30,Mon,Feb,29,2016,@,Texas ,23,,W,86,56
Kansas,31,Sat,Mar,5,2016,0,Iowa State ,21,,W,85,78
Kansas,1,Fri,Nov,14,2014,0,UC-Santa Barbara,,,W,69,59
Kansas,2,Tue,Nov,18,2014,N,Kentucky ,1,,L,40,72
Kansas,3,Mon,Nov,24,2014,0,Rider,,,W,87,60
Kansas,4,Thu,Nov,27,2014,N,Rhode Island,,,W,76,60
Kansas,5,Fri,Nov,28,2014,N,Tennessee,,,W,82,67
Kansas,6,Sun,Nov,30,2014,N,Michigan State ,20,,W,61,56
Kansas,7,Fri,Dec,5,2014,0,Florida,,,W,71,65
Kansas,8,Wed,Dec,10,2014,@,Georgetown,,,W,75,70
Kansas,9,Sat,Dec,13,2014,N,Utah ,13,,W,63,60
Kansas,10,Sat,Dec,20,2014,0,Lafayette,,,W,96,69
Kansas,11,Mon,Dec,22,2014,@,Temple,,,L,52,77
Kansas,12,Tue,Dec,30,2014,0,Kent State,,,W,78,62
Kansas,13,Sun,Jan,4,2015,0,Nevada-Las Vegas,,,W,76,61
Kansas,14,Wed,Jan,7,2015,@,Baylor ,21,,W,56,55
Kansas,15,Sat,Jan,10,2015,0,Texas Tech,,,W,86,54
Kansas,16,Tue,Jan,13,2015,0,Oklahoma State ,24,,W,67,57
Kansas,17,Sat,Jan,17,2015,@,Iowa State ,11,,L,81,86
Kansas,18,Mon,Jan,19,2015,0,Oklahoma ,19,,W,85,78
Kansas,19,Sat,Jan,24,2015,@,Texas ,17,,W,75,62
Kansas,20,Wed,Jan,28,2015,@,Texas Christian,,,W,64,61
Kansas,21,Sat,Jan,31,2015,0,Kansas State,,,W,68,57
Kansas,22,Mon,Feb,2,2015,0,Iowa State ,11,,W,89,76
Kansas,23,Sat,Feb,7,2015,@,Oklahoma State,,,L,62,67
Kansas,24,Tue,Feb,10,2015,@,Texas Tech,,,W,73,51
Kansas,25,Sat,Feb,14,2015,0,Baylor ,16,,W,74,64
Kansas,26,Mon,Feb,16,2015,@,West Virginia ,23,,L,61,62
Kansas,27,Sat,Feb,21,2015,0,Texas Christian,,,W,81,72
Kansas,28,Mon,Feb,23,2015,@,Kansas State,,,L,63,70
Kansas,29,Sat,Feb,28,2015,0,Texas,,,W,69,64
Kansas,30,Tue,Mar,3,2015,0,West Virginia ,20,,W,76,69
Kansas,31,Sat,Mar,7,2015,@,Oklahoma ,15,,L,73,75
Kansas,1,Fri,Nov,8,2013,0,Louisiana-Monroe,,,W,80,63
Kansas,2,Tue,Nov,12,2013,N,Duke ,4,,W,94,83
Kansas,3,Tue,Nov,19,2013,0,Iona,,,W,86,66
Kansas,4,Fri,Nov,22,2013,0,Towson,,,W,88,58
Kansas,5,Thu,Nov,28,2013,N,Wake Forest,,,W,87,78
Kansas,6,Fri,Nov,29,2013,N,Villanova,,,L,59,63
Kansas,7,Sat,Nov,30,2013,N,Texas-El Paso,,,W,67,63
Kansas,8,Sat,Dec,7,2013,@,Colorado,,,L,72,75
Kansas,9,Tue,Dec,10,2013,@,Florida ,19,,L,61,67
Kansas,10,Sat,Dec,14,2013,N,New Mexico,,,W,80,63
Kansas,11,Sat,Dec,21,2013,0,Georgetown,,,W,86,64
Kansas,12,Mon,Dec,30,2013,0,Toledo,,,W,93,83
Kansas,13,Sun,Jan,5,2014,0,San Diego State ,21,,L,57,61
Kansas,14,Wed,Jan,8,2014,@,Oklahoma,,,W,90,83
Kansas,15,Sat,Jan,11,2014,0,Kansas State ,25,,W,86,60
Kansas,16,Mon,Jan,13,2014,@,Iowa State ,8,,W,77,70
Kansas,17,Sat,Jan,18,2014,0,Oklahoma State ,9,,W,80,78
Kansas,18,Mon,Jan,20,2014,0,Baylor ,24,,W,78,68
Kansas,19,Sat,Jan,25,2014,@,Texas Christian,,,W,91,69
Kansas,20,Wed,Jan,29,2014,0,Iowa State ,16,,W,92,81
Kansas,21,Sat,Feb,1,2014,@,Texas ,25,,L,69,81
Kansas,22,Tue,Feb,4,2014,@,Baylor,,,W,69,52
Kansas,23,Sat,Feb,8,2014,0,West Virginia,,,W,83,69
Kansas,24,Mon,Feb,10,2014,@,Kansas State,,,L,82,85
Kansas,25,Sat,Feb,15,2014,0,Texas Christian,,,W,95,65
Kansas,26,Tue,Feb,18,2014,@,Texas Tech,,,W,64,63
Kansas,27,Sat,Feb,22,2014,0,Texas ,19,,W,85,54
Kansas,28,Mon,Feb,24,2014,0,Oklahoma,,,W,83,75
Kansas,29,Sat,Mar,1,2014,@,Oklahoma State,,,L,65,72
Kansas,30,Wed,Mar,5,2014,0,Texas Tech,,,W,82,57
Kansas,31,Sat,Mar,8,2014,@,West Virginia,,,L,86,92
Kansas,1,Fri,Nov,9,2012,0,Southeast Missouri State,,,W,74,55
Kansas,2,Tue,Nov,13,2012,N,Michigan State ,21,,L,64,67
Kansas,3,Thu,Nov,15,2012,0,Chattanooga,,,W,69,55
Kansas,4,Mon,Nov,19,2012,N,Washington State,,,W,78,41
Kansas,5,Tue,Nov,20,2012,N,Saint Louis,,,W,73,59
Kansas,6,Mon,Nov,26,2012,0,San Jose State,,,W,70,57
Kansas,7,Fri,Nov,30,2012,N,Oregon State,,,W,84,78
Kansas,8,Sat,Dec,8,2012,0,Colorado,,,W,90,54
Kansas,9,Sat,Dec,15,2012,0,Belmont,,,W,89,60
Kansas,10,Tue,Dec,18,2012,0,Richmond,,,W,87,59
Kansas,11,Sat,Dec,22,2012,@,Ohio State ,7,,W,74,66
Kansas,12,Sat,Dec,29,2012,0,American,,,W,89,57
Kansas,13,Sun,Jan,6,2013,0,Temple,,,W,69,62
Kansas,14,Wed,Jan,9,2013,0,Iowa State,,,W,97,89
Kansas,15,Sat,Jan,12,2013,@,Texas Tech,,,W,60,46
Kansas,16,Mon,Jan,14,2013,0,Baylor,,,W,61,44
Kansas,17,Sat,Jan,19,2013,@,Texas,,,W,64,59
Kansas,18,Tue,Jan,22,2013,@,Kansas State ,11,,W,59,55
Kansas,19,Sat,Jan,26,2013,0,Oklahoma,,,W,67,54
Kansas,20,Mon,Jan,28,2013,@,West Virginia,,,W,61,56
Kansas,21,Sat,Feb,2,2013,0,Oklahoma State,,,L,80,85
Kansas,22,Wed,Feb,6,2013,@,Texas Christian,,,L,55,62
Kansas,23,Sat,Feb,9,2013,@,Oklahoma,,,L,66,72
Kansas,24,Mon,Feb,11,2013,0,Kansas State ,10,,W,83,62
Kansas,25,Sat,Feb,16,2013,0,Texas,,,W,73,47
Kansas,26,Wed,Feb,20,2013,@,Oklahoma State ,14,,W,68,2OT
Kansas,27,Sat,Feb,23,2013,0,Texas Christian,,,W,74,48
Kansas,28,Mon,Feb,25,2013,@,Iowa State,,,W,108,96
Kansas,29,Sat,Mar,2,2013,0,West Virginia,,,W,91,65
Kansas,30,Mon,Mar,4,2013,0,Texas Tech,,,W,79,42
Kansas,31,Sat,Mar,9,2013,@,Baylor,,,L,58,81
Kansas,1,Fri,Nov,11,2011,0,Towson,,,W,100,54
Kansas,2,Tue,Nov,15,2011,N,Kentucky ,2,,L,65,75
Kansas,3,Mon,Nov,21,2011,N,Georgetown,,,W,67,63
Kansas,4,Tue,Nov,22,2011,N,UCLA,,,W,72,56
Kansas,5,Wed,Nov,23,2011,N,Duke ,6,,L,61,68
Kansas,6,Wed,Nov,30,2011,0,Florida Atlantic,,,W,77,54
Kansas,7,Sat,Dec,3,2011,0,South Florida,,,W,70,42
Kansas,8,Tue,Dec,6,2011,0,Cal State Long Beach,,,W,88,80
Kansas,9,Sat,Dec,10,2011,0,Ohio State ,2,,W,78,67
Kansas,10,Mon,Dec,19,2011,N,Davidson,,,L,74,80
Kansas,11,Thu,Dec,22,2011,@,Southern California,,,W,63,47
Kansas,12,Thu,Dec,29,2011,0,Howard,,,W,89,34
Kansas,13,Sat,Dec,31,2011,0,North Dakota,,,W,84,58
Kansas,14,Wed,Jan,4,2012,0,Kansas State ,23,,W,67,49
Kansas,15,Sat,Jan,7,2012,@,Oklahoma,,,W,72,61
Kansas,16,Wed,Jan,11,2012,@,Texas Tech,,,W,81,46
Kansas,17,Sat,Jan,14,2012,0,Iowa State,,,W,82,73
Kansas,18,Mon,Jan,16,2012,0,Baylor ,3,,W,92,74
Kansas,19,Sat,Jan,21,2012,@,Texas,,,W,69,66
Kansas,20,Mon,Jan,23,2012,0,Texas A&M,,,W,64,54
Kansas,21,Sat,Jan,28,2012,@,Iowa State,,,L,64,72
Kansas,22,Wed,Feb,1,2012,0,Oklahoma,,,W,84,62
Kansas,23,Sat,Feb,4,2012,@,Missouri ,4,,L,71,74
Kansas,24,Wed,Feb,8,2012,@,Baylor ,6,,W,68,54
Kansas,25,Sat,Feb,11,2012,0,Oklahoma State,,,W,81,66
Kansas,26,Mon,Feb,13,2012,@,Kansas State,,,W,59,53
Kansas,27,Sat,Feb,18,2012,0,Texas Tech,,,W,83,50
Kansas,28,Wed,Feb,22,2012,@,Texas A&M,,,W,66,58
Kansas,29,Sat,Feb,25,2012,0,Missouri ,3,,W,87,86
Kansas,30,Mon,Feb,27,2012,@,Oklahoma State,,,W,70,58
Kansas,31,Sat,Mar,3,2012,0,Texas,,,W,73,63
Kansas,1,Fri,Nov,12,2010,0,Longwood,,,W,113,75
Kansas,2,Mon,Nov,15,2010,0,Valparaiso,,,W,79,44
Kansas,3,Fri,Nov,19,2010,0,North Texas,,,W,93,60
Kansas,4,Tue,Nov,23,2010,0,Texas A&M-Corpus Christi,,,W,82,41
Kansas,5,Fri,Nov,26,2010,N,Ohio,,,W,98,41
Kansas,6,Sat,Nov,27,2010,N,Arizona,,,W,87,79
Kansas,7,Thu,Dec,2,2010,0,UCLA,,,W,77,76
Kansas,8,Tue,Dec,7,2010,N,Memphis ,13,,W,81,68
Kansas,9,Sat,Dec,11,2010,N,Colorado State,,,W,76,55
Kansas,10,Sat,Dec,18,2010,0,Southern California,,,W,70,68
Kansas,11,Wed,Dec,22,2010,@,University of California,,,W,78,63
Kansas,12,Wed,Dec,29,2010,0,Texas-Arlington,,,W,82,57
Kansas,13,Sun,Jan,2,2011,0,Miami ,,,W,83,56
Kansas,14,Wed,Jan,5,2011,0,Missouri-Kansas City,,,W,99,52
Kansas,15,Sun,Jan,9,2011,@,Michigan,,,W,67,60
Kansas,16,Wed,Jan,12,2011,@,Iowa State,,,W,84,79
Kansas,17,Sat,Jan,15,2011,0,Nebraska,,,W,63,60
Kansas,18,Mon,Jan,17,2011,@,Baylor,,,W,85,65
Kansas,19,Sat,Jan,22,2011,0,Texas ,10,,L,63,74
Kansas,20,Tue,Jan,25,2011,@,Colorado,,,W,82,78
Kansas,21,Sat,Jan,29,2011,0,Kansas State,,,W,90,66
Kansas,22,Tue,Feb,1,2011,@,Texas Tech,,,W,88,66
Kansas,23,Sat,Feb,5,2011,@,Nebraska,,,W,86,66
Kansas,24,Mon,Feb,7,2011,0,Missouri ,19,,W,103,86
Kansas,25,Sat,Feb,12,2011,0,Iowa State,,,W,89,66
Kansas,26,Mon,Feb,14,2011,@,Kansas State,,,L,68,84
Kansas,27,Sat,Feb,19,2011,0,Colorado,,,W,89,63
Kansas,28,Mon,Feb,21,2011,0,Oklahoma State,,,W,92,65
Kansas,29,Sat,Feb,26,2011,@,Oklahoma,,,W,82,70
Kansas,30,Wed,Mar,2,2011,0,Texas A&M ,24,,W,64,51
Kansas,31,Sat,Mar,5,2011,@,Missouri ,22,,W,70,66
Kansas,1,Fri,Nov,13,2009,0,Hofstra,,,W,101,65
Kansas,2,Tue,Nov,17,2009,N,Memphis,,,W,57,55
Kansas,3,Thu,Nov,19,2009,0,Central Arkansas,,,W,94,44
Kansas,4,Wed,Nov,25,2009,0,Oakland,,,W,89,59
